task_index,task,feature_index,interval,x,ale
0,task_1,9,18,0.3555259704589844,-0.4544452726840973
0,task_1,9,19,0.3710337281227112,-0.42537811398506165
0,task_1,9,20,0.40574032068252563,-0.3604119122028351
0,task_1,9,21,0.4531322419643402,-0.25180700421333313
0,task_1,9,22,0.4954071342945099,-0.06640991568565369
0,task_1,9,23,0.5496340990066528,0.3077665865421295
0,task_1,9,24,0.600039005279541,0.633948028087616
0,task_1,9,25,0.6531354784965515,1.0106797218322754
0,task_1,9,26,0.7310466170310974,1.5450718402862549
0,task_1,9,27,0.7993181347846985,1.9681679010391235
0,task_1,9,28,0.8654504418373108,2.3506081104278564
0,task_1,9,29,1.606144666671753,3.185070514678955
0,task_1,10,0,0.005646035075187683,-1.275012493133545
0,task_1,10,1,0.016769811511039734,-1.256539225578308
0,task_1,10,2,0.03210581839084625,-1.225417137145996
0,task_1,10,3,0.05315207690000534,-1.1871910095214844
0,task_1,10,4,0.07558516412973404,-1.1700761318206787
0,task_1,10,5,0.11028784513473511,-1.082823634147644
0,task_1,10,6,0.1322036236524582,-1.0355210304260254
0,task_1,10,7,0.17047233879566193,-0.9492015242576599
0,task_1,10,8,0.21340109407901764,-0.8529188632965088
0,task_1,10,9,0.2547996938228607,-0.7762027382850647
0,task_1,10,10,0.3004298806190491,-0.647626519203186
0,task_1,10,11,0.346456915140152,-0.5236236453056335
0,task_1,10,12,0.4006366431713104,-0.4130074977874756
0,task_1,10,13,0.453389048576355,-0.2987772226333618
0,task_1,10,14,0.5206730365753174,-0.141180619597435
0,task_1,10,15,0.5749450922012329,0.030508477240800858
0,task_1,10,16,0.6368556022644043,0.18613718450069427
0,task_1,10,17,0.7086414098739624,0.35947728157043457
0,task_1,10,18,0.7765063047409058,0.47081345319747925
0,task_1,10,19,0.8488420248031616,0.6157844066619873
0,task_1,10,20,0.9096372127532959,0.7130020260810852
0,task_1,10,21,0.9911022186279297,0.7985705137252808
0,task_1,10,22,1.0593363046646118,0.8646382093429565
0,task_1,10,23,1.1213246583938599,0.8970623016357422
0,task_1,10,24,1.1976068019866943,0.9306241869926453
0,task_1,10,25,1.2615318298339844,0.956233561038971
0,task_1,10,26,1.3345154523849487,1.009320855140686
0,task_1,10,27,1.3997321128845215,1.0954313278198242
0,task_1,10,28,1.469814658164978,1.2578308582305908
0,task_1,10,29,2.0914957523345947,2.649683713912964
0,task_1,11,0,0.0,-0.31317833065986633
0,task_1,11,1,0.0,-0.31317833065986633
0,task_1,11,2,0.0,-0.31317833065986633
0,task_1,11,3,0.0,-0.31317833065986633
0,task_1,11,4,0.0,-0.31317833065986633
0,task_1,11,5,0.0,-0.31317833065986633
0,task_1,11,6,0.0,-0.31317833065986633
0,task_1,11,7,0.0,-0.31317833065986633
0,task_1,11,8,0.0,-0.31317833065986633
0,task_1,11,9,0.0,-0.31317833065986633
0,task_1,11,10,0.0,-0.31317833065986633
0,task_1,11,11,0.0,-0.31317833065986633
0,task_1,11,12,0.0,-0.31317833065986633
0,task_1,11,13,0.007433712482452393,-0.28028595447540283
0,task_1,11,14,0.015470162034034729,-0.24159952998161316
0,task_1,11,15,0.02335275709629059,-0.24159952998161316
0,task_1,11,16,0.03143903613090515,-0.20348630845546722
0,task_1,11,17,0.0380067378282547,-0.17082978785037994
0,task_1,11,18,0.04487992823123932,-0.13580410182476044
0,task_1,11,19,0.0525045245885849,-0.09463422000408173
0,task_1,11,20,0.05811004340648651,-0.0638352707028389
0,task_1,11,21,0.06355996429920197,-0.03508438542485237
0,task_1,11,22,0.06869395077228546,-0.006828731391578913
0,task_1,11,23,0.07174451649188995,0.010988873429596424
0,task_1,11,24,0.07441474497318268,0.02881736308336258
0,task_1,11,25,0.07706968486309052,0.04314110800623894
0,task_1,11,26,0.08035947382450104,0.06517093628644943
0,task_1,11,27,0.08203406631946564,0.07548198848962784
0,task_1,11,28,0.08438460528850555,0.08662751317024231
0,task_1,11,29,2.674508571624756,5.23507833480835
0,task_1,12,0,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,1,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,2,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,3,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,4,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,5,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,6,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,7,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,8,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,9,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,10,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,11,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,12,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,13,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,14,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,15,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,16,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,17,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,18,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,19,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,20,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,21,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,22,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,23,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,24,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,25,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,26,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,27,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,28,9.999999747378752e-05,-0.014210854656994343
0,task_1,12,29,9.999999747378752e-05,-0.014210854656994343
0,task_1,13,0,0.0,0.028421709313988686
0,task_1,13,1,0.0,0.028421709313988686
0,task_1,13,2,0.0,0.028421709313988686
0,task_1,13,3,0.0,0.028421709313988686
